origine,destination,page1_link,page2_link,distance,train_emissions,scraped_url,title,review,rating
Paris Montparnasse,Biarritz,https://www.tripadvisor.fr/ShowUserReviews-g187080-d662516-r719142517-La_Cote_des_Basques-Biarritz_Basque_Country_Pyrenees_Atlantiques_Nouvelle_Aquitai.html,,744.496,2.1590384,https://www.tripadvisor.fr/ShowUserReviews-g187080-d662516-r719142517-La_Cote_des_Basques-Biarritz_Basque_Country_Pyrenees_Atlantiques_Nouvelle_Aquitai.html,Superbe côte,Étant à Guethary nous avons loué des vélos avec assistance électrique a Guethary même puis nous avons fait la côte jusqu’à st jean de luz puis retour jusqu’à Biarritz tout au long de la côte c’est splendideSous une journée agréable en météoÀ faire absolument ça fatigue mais on est content de l’a Fait,4.0
Paris Montparnasse,Brest,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,,613.0,1.7777,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,Déçue de la ville de Brest,En maintenance depuis 2 jours impossible de le prendre! Je n ai pas aimé cette ville. Manque de vie. On ne peut effectuer des visites touristiques qu' à partir du 15 juillet. Les vitrines des magasins sont tristes.,1.0
Paris Montparnasse,Brest,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,,613.0,1.7777,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,Permet de se sentir tout-puissant,"Vue imprenable sur la ville qui permet de se sentir tout-puissant : les rires diaboliques ont une excellente résonance à l'intérieur, et vous pourrez plus  impressionner vos collègues à l'intérieur par un court discours épique (par exemple, en arguant que vous avez conquis le port militaire, que tel quartier vous appartient etc...). Convient bien aux politiciens.",5.0
Paris Montparnasse,Brest,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,,613.0,1.7777,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,Sans intérêt,Téléphérique minableUn budget aussi important pour une chose  inutile pour la ville de Brest.Souvent en panneTarif exorbitantLamentableSans intérêt ce téléphérique,1.0
Paris Montparnasse,Brest,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,,613.0,1.7777,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,Super ballade,Tout cela a dû coûter un bras mais le résultat est la et on en prend plein la vue ...Une pensée pour les pauvres contribuables qui ont raqués très cher cette belle danseuse !!,4.0
Paris Montparnasse,Brest,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,,613.0,1.7777,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,À faire au moins une fois,"Un incontournable pour se rendre aux capucins. Très belle vue de l'arsenal. 2 euros l'aller et retour. Traversée rapide (moins de 5 minutes).Attention, renseignez vous avant de vous y rendre car en cas de vents trop forts, le téléphérique sera fermé.Je recommande",5.0
Paris Montparnasse,Brest,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,,613.0,1.7777,https://www.tripadvisor.fr/ShowUserReviews-g187095-d13115677-r758545879-Le_Telepherique-Brest_Finistere_Brittany.html,UNE BELLE VIE SUR L'ARSENAL,"Ce n'est pas un moyen de transport massif.Le téléphérique facilite la vie de certains brestois et sert d'amusement aux touristes pour le modique prix de 2 euros l'aller retour.Profitez pour visiter ""l'atelier des capucins"" et faire un petit tour du côté de la rue de Saint Malo.",4.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,“les ramblas”,Il y a plein de choses à voir ville très animée ne pas manquer malgré la foule le marché couvert sur les rambl'as le fameux chucho au bar Pinotxo beignet fondant y aller le matin sinon rupture de stock de délicieux poissons et les couteaux grillés tous les jus et fruits préparés et bien sûr tous les lieux touristiques classiques,4.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,“Très belle ville”,"Une ville impressionnante , grâce à ses vestiges . . . Un weekend n'est pas suffisant pour faire le tour de la ville. . . C'est sublime . . . Différentes cultures . .. Un parfait métissage . . .",5.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,“Barcelone la vivante”,"Quelque soit le quartier de Barcelone dans lequel vous vous promenez, vous ne pouvez qu'être envoûtée par la vie qui règne de jour comme de nuit dans cette ville cosmopolite. Nous sommes allées 5 années de suite à Barcelone et à chaque fois nous avons pris le temps de découvrir un quartier ou tout simplement un endroit, nous nous déplacions à pied ou en métro. L'un de mes plus beaux souvenirs, Place Grazia un soir où l'électricité était coupée, arrivée à un endroit nous n'entendions que de la musique et il y avait comme des lucioles qui volaient : en fait nous étions sur une place entourée de bar et les serveurs avaient tous des lampes frontales et servaient les clients attablés et même assis à même le sol et des groupes de jeunes animaient avec leurs instruments de musique, ces instants magiques qui ont duré plus de 2 heures.....",4.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,“Parfait”,"ville tres accueillante, je vous conseille de découvrir la ville en bus puis descendre au lieu que vous voulez approfondir.",4.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,“visite sur 4 jours avec enfants”,"Nous avons appréciés l'ambiance de la ville. Se promener en toute sécurité avec les enfants et leur faire découvrir les différentes facettes de la ville. Avec les audio guides très bien conçu de la Sagrada, ou la maison Battlo, ou la fondation Miro ils se sont interessés à l'histoire et le soir en se promenant ils ont appréciés les tapas et l'ambiance familiale et chaleureuse de la ville.ON y va pas comme à Rome ou Prague pour la magie de la ville. On adore l'ambiance. Vraiment",5.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,“Barcelone est une très belle ville”,"Très belle ville mais la vie est très chère.Pour 2 sandwichs et 2 boissons dans un snack, on s'en est sortis pour 33€.",4.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,“visite”,"J'ai passé 5 jours à Barcelone, j'ai visité, profiter de la plage, fais du shopping. Bonne nouvelle, Barcelone peut se visiter à pied. Difficile de se perdre, une fois qu'on a repéré les grands axes principaux. voyage sympatrique.",4.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,“A faire”,"Découverte de cette ville pleine de charme et de surprise , le must pour moi et la Rambla avec ses personnages et le marché qui s y trouve .",4.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,“Superbe ville parfaite avec des enfants”,"Les habitants sont d'une très grande gentillesse, les infrastructures permettent des déplacements faciles avec une poussette, les prix sont corrects pour une grande ville, la cuisine est bonne, sans oublier les magnifiques monuments. Seul bémol Attention au vent en hiver (début mars) !",5.0
Paris Gare de Lyon,Barcelona Sants,https://www.tripadvisor.fr/ShowUserReviews-g187497-r296210183-Barcelona_Catalonia.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,1076.0,3.1204,https://www.tripadvisor.fr/ShowUserReviews-g187497-r224251966-Barcelona_Catalonia.html#REVIEWS,“Superbe”,"Très beau pays, magnifique on dirai Oran nous avons aimer le bord de mer, nous avons beaucoup visité le centre de ville nous allons y retourner le 29 novembre pour quelques jours",5.0
Paris Gare de Lyon,Chambéry - Challes-les-Eaux,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,,531.951,1.5426579,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,à  ne  pas  rater,"la  ville  ancienne a un charme fou !   Zone  piétonne à ne pas rater !!!   Place  Saint Léger avec ses vieilles maisons  peintes en bleu ou en jaune, la rue Croix d or  tres étroite avec ses vieilles maisons,  le  théatre,  la  fontaine  des  Elephants,  les Portiques avec ses  magasins tres classe  qui permettent de se promener à l abri quand il pleut ...",4.0
Paris Gare de Lyon,Chambéry - Challes-les-Eaux,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,,531.951,1.5426579,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,Petite promenade de nuit...,Osez une petite escapade nocturne pour redécouvrir les monuments et les façade de la ville au son de vos pas sur les pavés...,5.0
Paris Gare de Lyon,Chambéry - Challes-les-Eaux,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,,531.951,1.5426579,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,très jolie petite ville,"Chamberry est une jolie petite ville dont le centre est à faire à pied. 24 heures suffisent, mais c'est le point de départ de voyages dans les alpes",5.0
Paris Gare de Lyon,Chambéry - Challes-les-Eaux,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,,531.951,1.5426579,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,Belle ville,Tres jolie ville! Le marché du samedi est incontournable tout comme la ville vieille. il y a de nombreux jardins et compositions florales. Bravo au service espaces verts.,5.0
Paris Gare de Lyon,Chambéry - Challes-les-Eaux,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,,531.951,1.5426579,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,"Ne vous fiez pas à l’entrée de la ville, rentrez dans son cœur vous ne serez pas déçu","Dans sa globalité, Le cœur de ville est très agréable. Parking à proximité, il est doté de multiples petites places, traboules, petites cours intérieures. Le château, Les Halles, la grande place Saint léger sont très agréables à visiter. Beaucoup de statuts, dont celle des 4 éléphants sont très belles.À revenir en hiver, lors de notre passage au ski pour visiter de nouveau cette ville.",4.0
Paris Gare de Lyon,Chambéry - Challes-les-Eaux,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,,531.951,1.5426579,https://www.tripadvisor.fr/ShowUserReviews-g8309764-d8036417-r834475582-Ville_Ancienne-Chambery_Savoie_Auvergne_Rhone_Alpes.html,Ville sympa,"Chambéry vaut le détour.Sa gare, son centre-ville, la ville ancienne, son château, ses rues piétonnes, un endroit à visiter.",4.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,“a voir absolument”,"promenez vous au bord de la Gironde,marchez dans les petites rues commerçantes et levez la tête, allez du côté des chartrons voir le parc et les antiquaires, allez manger quelques huitres le dimanche matin sur le marché des chartrons su les quais et vous serez heureux",5.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,"“bordeaux,ville exceptionnelle”","Pour les personnes qui aiment l'histoire,bordeaux est une ville magique,j'ai beaucoup apprécié la beauté des immeubles, des façades,des échoppes qui sont particulières a cette ville.J'ai aimé me perdre dans des petites rues ou passages.Les bordelais donnent l'impression de profiter de la vie,car a midi les terrasses sont pleines de monde,ainsi que les rues pietonnes qui sont nombreuses La voiture n'est pas indispensable le réseau,tram bus vélo fonctionne tres bien..Enfin , j ai discuté avec des commerçants tres sympathiques.Je reviendrais certainement dans cette jolie ville",5.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,“Le renouveau”,"Nous avions visité Bordeaux en 1990 qui nous avait semblé très noire et sale.Après l'avoir revu en mars 2011, nous nous somme réconcilié avec cette ville qui est devenue très agréable suite aux énormes travaux effectués.A conseiller particulièrement, la visite des quais illuminés le long de la Garonne le soir",4.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,"“Bordeaux, la renomméef”","Bordeaux, ville mondialement connu par son nom donné aux vins, une ville où il y fait bon vivre mais dont une journée suffit à en faire le tour.Le plus intéressant à voir se situe entre la Place de la Bourse, la Place des Quinconces et l'église Saint André au sud.* Place de la Bourse : le long des quais, une nouveauté, des diffuseurs de brume sont installés dans le sol et diffuse une légère brume ce qui amuse beaucoup. Sachez qu'en voiture, les quais sont la plupart du temps embouteillés.* Place des Quinconces : entouré de parcs, lieu de rdv, de belles photos à prendre.* Prenez le tram' : le plus de cette ville est sont tramway hyper moderne qui parcours la ville et vous emmène dans les quartiers à voir.* Eglise Saint André : à visiter, vous êtes sur une place où vous pouvez siroter une boisson puis remonter par la rue des remparts sur la gauche.* Nombreuses places, terrasses de café, boutiques sont bien agréables. Profitez d'être à Bordeaux pour vous offrir un cannelé !* Remontez vers le Grand théâtre par le Cour de l'Intendance. Soit vous pouvez descendre la rue Sainte Catherine et ses multiples commerçants ainsi que son passage couvert nommé les galeries Bordelaise. Sinon vous pouvez vous ballader dans le Cour du Chapeau Rouge.* N'oubliez pas la place du Parlement où vous trouverez beaucoup de restaurants.* Le parc où se ballader est le Jardin public cour de Verdun, d'où surplombent de magnifique demeures bordelaises.Autour de Bordeaux :* Les plages de Lacanau à 50km* Le Bassin d'Arcachon, le cap Ferret et la Dune du Pilat* Le village de Saint EmilionNe mérite pas le détour : le tour des châteaux du bordelais (Médoc et haut médoc). On ne peut pas visiter les châteaux.",3.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,“la rue commerçantes”,"Il y a une foison de boutiques en tous genre , aussi bien des boutiques très chics , des enseignements que l'on trouve dans chaque villes et aussi plein de friperies .Il y en a pour tous les styles ,toutes les bourses , bref on s'éclate !!!Mais cette ville regorge de magnifiques monuments , c'est une ville spacieuse , avec plein de parc, d'allées arborées et de petites terrasses très sympa .Je n'avais jamais eu l'occasion de m'y arrêter et je ne regrette pas ce détour .De plus c'est une belle région , avec pleins de petits vignobles .Le détour vaux vraiment le tour !!!!!!",5.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,“Une ville en pleine mutation pour le bonheur des flaneurs.”,"De nouveaux espaces piétons pour découvrir des places, des ruelles, des allées, les architectures 17 ème siècle, les quais aménagés, la Garonne, les musées, les boutiques, les parcs, les terrasses de cafés ...Une ville aux multiples facettes à découvrir sur différents quartiers.",5.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,“La ville de pierre”,"Très belle ville avec ses quais donnant sur la Garonne. Très agréable de se promener le long des quais l'été pour la fraichaur des lieux.Au bout, des magasins de marque dégriffée qui sont assez nombreux et qui permettent de plaire à tous.Le centre ville se réveille la nuit avec la multiyude d'ambiance et de bars.",3.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,“ma villle préférée en France”,"c'est une ville où flâner est un ravissementelle est toujours plus belle au fil des années qui passentil y a tant de coins, de recoins, de places et de placettes où faire une pauseà découvrir en priorité",5.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,“Une ville magnifique : Bordeaux”,Nous avons visité la ville de Bordeaux en juillet 2010. C'est une ville magnifique dans laquelle on se sent bien. L'architecture a été bien restaurée.Notre coup de coeur pour le miroir d'eau où nous avons pris plaisir à nous rafraichir.Les enfants ont également adoré la visite de cette ville : pas une plainte.Nous y retournerons à l'occasion.,5.0
Paris Montparnasse,Bordeaux Saint-Jean,https://www.tripadvisor.fr/ShowUserReviews-g187079-r146752265-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,537.13,1.557677,https://www.tripadvisor.fr/ShowUserReviews-g187079-r87964667-Bordeaux_Gironde_Nouvelle_Aquitaine.html#REVIEWS,“surprenant”,"Nous avons passé un week-end fin mai dans le centre de Bordeaux et nous avons été agréablement surpris par la beauté des bâtiments, le coté sympa des cafés et restaurants. Des prix beaucoup moins chers qu'en Bretagne où nous habitons avec un accueil bien supérieur. De plus nous avions des à priori sur les bordelais et bordelaises et nous n'avons trouvés que des gens agréables. Nous allons renouveler l'expérience cet automne.",5.0
Paris-Austerlitz,Limoges-Bénédictins,https://www.tripadvisor.fr/ShowUserReviews-g187159-r146599786-Limoges_Haute_Vienne_Nouvelle_Aquitaine.html#REVIEWS,,400.0,2.8,https://www.tripadvisor.fr/ShowUserReviews-g187159-r146599786-Limoges_Haute_Vienne_Nouvelle_Aquitaine.html#REVIEWS,“A voir à Limoges”,L'un des vieux quartiers de Limoges. La cathédrale parfaitement rénovée et entretenue mérite le détours. Les jardins en terrasse surplombant la vallée de la Vienne avec leurs plantations soignées et originales représentent à la fois un lieu de repos agréable et une promenade éducative. Au pied de la cathédrale s'étant le quartier classé de la Cité avec ses ruelles et ses maisons à colombages.,4.0
Paris-Austerlitz,Limoges-Bénédictins,https://www.tripadvisor.fr/ShowUserReviews-g187159-r146599786-Limoges_Haute_Vienne_Nouvelle_Aquitaine.html#REVIEWS,,400.0,2.8,https://www.tripadvisor.fr/ShowUserReviews-g187159-r146599786-Limoges_Haute_Vienne_Nouvelle_Aquitaine.html#REVIEWS,“Ville non dynamique”,"Ayant été plusieurs fois dans cette ville ,je la trouve vraiment ""morte"",il y a peu d'animations.Je m'attendait vraiment a mieux.Son seule point fort c'est sa jolie porcelaine.",2.0
Paris-Austerlitz,Limoges-Bénédictins,https://www.tripadvisor.fr/ShowUserReviews-g187159-r146599786-Limoges_Haute_Vienne_Nouvelle_Aquitaine.html#REVIEWS,,400.0,2.8,https://www.tripadvisor.fr/ShowUserReviews-g187159-r146599786-Limoges_Haute_Vienne_Nouvelle_Aquitaine.html#REVIEWS,"“être limogé, c'est pas si mal !”","Limoges , on y passe lorsqu'on fait Paris/ ToulouseOn connait pour l'expression ""être limogé"" et comme disent les japonais "" china"", la porcelaine.En fait, moi qui y suis arrivée par hasard, j'ai découvert une ville agréable, avec de vieux quartiers bien réhabilités. Des curiosités, la chapelle Saint Aurélien et son enfant jésus qui tient un rognon dans la main, Saint Michel et ses colonnes tordues, le musée de la porcelaine.... C'est aussi des parcs remarquables, celui de l'évêché, le parc Tuillat, celui de l Aurence.Côté bouffe, on est au pays du Cul-noir (porc) et de la limousine ( vache), je recommande, les petits ventres, chez Alphonse, le vanteaux, les tables du bistrot...( liste non exhaustive)le boulevard Louis Blanc, surnommé ici le boulevard des porcelainiers peut donner lieu à quelques bonnes affaires si on sait fouiller, mais il suffit de faire quelques kilomètres et d'écumer les magasins d'usine et là, c'est pas mal du tout.je pourrais encore en dire plus , mais si vous avez besoin , je peux vous donner d'autres idées, adresses ou parcours.",4.0
Paris-Austerlitz,Limoges-Bénédictins,https://www.tripadvisor.fr/ShowUserReviews-g187159-r146599786-Limoges_Haute_Vienne_Nouvelle_Aquitaine.html#REVIEWS,,400.0,2.8,https://www.tripadvisor.fr/ShowUserReviews-g187159-r146599786-Limoges_Haute_Vienne_Nouvelle_Aquitaine.html#REVIEWS,,,
Paris Gare de Lyon,Nice,https://www.tripadvisor.fr/ShowUserReviews-g187234-r227473428-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187234-r148571361-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html#REVIEWS,971.68,2.817872,https://www.tripadvisor.fr/ShowUserReviews-g187234-r227473428-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html#REVIEWS,“très belle ville malheureusement ravagée par le bruit”,"Beaucoup de choix concernant la restauration. belle vieille ville, marché aux fleurs (cours saleya) avec ambiance typique pour cette ville. Beaux bâtiments. Mais il y a trop de bruit",4.0
Paris Gare de Lyon,Nice,https://www.tripadvisor.fr/ShowUserReviews-g187234-r227473428-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html#REVIEWS,https://www.tripadvisor.fr/ShowUserReviews-g187234-r148571361-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html#REVIEWS,971.68,2.817872,https://www.tripadvisor.fr/ShowUserReviews-g187234-r227473428-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html#REVIEWS,“la promenade”,"c'est une grande ville il y a de tout , zone pietonne sympa, shopping interessant, la bouffe aussi est bonne, sauf la promenade des anglais au bord de la mer c'est magnifique",4.0
